"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"まだ起きてるんですよね。

寝ます。",FALSE,0,NA,2016-11-12 23:49:28,FALSE,NA,"797587143765856258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blue3_forest",0,FALSE,FALSE,NA,NA
"SCREAMING EVERYTHING I NEEDED IN MY LIFE
https://t.co/fUnajapHd2",FALSE,2,NA,2016-11-12 23:49:25,FALSE,NA,"797587131782885376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyanadoll",1,FALSE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:49:24,FALSE,NA,"797587126640640000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlbaldwinartist",24,TRUE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:49:15,FALSE,NA,"797587092075409408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","babalioutaeleni",13,TRUE,FALSE,NA,NA
"@SiobhanBrisbane only criticism: no bath with huge window looking out to forest. Only a pokey little shower. I mean, come on.",FALSE,0,"SiobhanBrisbane",2016-11-12 23:49:15,FALSE,"797584259699462144","797587089613148160","302437850","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","akamisslotus",0,FALSE,FALSE,NA,NA
"Taken today - Autumn in the new forest 
https://t.co/SjuCU0oDX5",FALSE,0,NA,2016-11-12 23:49:15,FALSE,NA,"797587088661037056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meygenshuu",0,FALSE,FALSE,NA,NA
"#Photography | Girl from frosted forest | #PhotoOfTheDay #Travel #Photo https://t.co/pb7FyI3OtO",FALSE,5,NA,2016-11-12 23:49:14,FALSE,NA,"797587085146390529",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Randallr75",1,FALSE,FALSE,NA,NA
"Trolls: Crazy Party Forest! -- Launch Trailer https://t.co/l0JnQRtTMA",FALSE,0,NA,2016-11-12 23:49:12,FALSE,NA,"797587078347423744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomasGennock",0,FALSE,FALSE,NA,NA
"@amyallantdf @BitchyBuddhist @MustangGirl3 We are having some awful forest fires out my way. Please pray with me. https://t.co/zlurJzELuh",FALSE,3,"amyallantdf",2016-11-12 23:49:11,FALSE,NA,"797587075692380160","589275148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","artsyfart66",0,FALSE,FALSE,NA,NA
"After the Walk - Guatemalan Impressions - https://t.co/g8cIa6SXOy #Guatemala #VisitTheMaya #Travel https://t.co/9c0dj4EsMm",FALSE,0,NA,2016-11-12 23:49:09,FALSE,NA,"797587065500274689",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TemplePlaces",0,FALSE,FALSE,NA,NA
"Checking out ""Celebrating Yule"" on Enchanted Forest: https://t.co/hWh8a7aJbQ",FALSE,0,NA,2016-11-12 23:49:08,FALSE,NA,"797587062593568768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnchantdForest",0,FALSE,FALSE,NA,NA
"These forest fires have WNC looking like Silent Hill.",FALSE,0,NA,2016-11-12 23:49:08,FALSE,NA,"797587061456928768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandalandas",0,FALSE,FALSE,NA,NA
"My predictions for tonight's game vs Wake Forest. Louisville 41, Wake Forest 13",FALSE,0,NA,2016-11-12 23:49:06,FALSE,NA,"797587054544781313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DapperDandyKy16",0,FALSE,FALSE,NA,NA
"RT @pwkleaver: If you enjoy #Lovecraft, Kelly Link, &amp; @neilhimself, maybe you'll dig my latest yarn (https://t.co/L5UT6zDlbE) #indie #write…",FALSE,0,NA,2016-11-12 23:49:04,FALSE,NA,"797587044558114816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thesecasey",2,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:49:03,FALSE,NA,"797587039449477121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeremy_CSZ",24,TRUE,FALSE,NA,NA
"I wish I lived next to a forest. My mom took me ""hiking"" and it's really a stroll down a paved path.",FALSE,0,NA,2016-11-12 23:48:58,FALSE,NA,"797587019467628544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LydiaKolibar",0,FALSE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:48:57,FALSE,NA,"797587016242368512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crazymamam66",13,TRUE,FALSE,NA,NA
"RT @DeptfordHSdrama: The Forest of Arden awaits your visit, Nov 17, 18, 19 (7:30 curtain). #dhsfallplay2016 #Shakespeare https://t.co/Q0N6O…",FALSE,0,NA,2016-11-12 23:48:57,FALSE,NA,"797587016041058304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeptfordHS",8,TRUE,FALSE,NA,NA
"Hunter's lodge and forest :3 #mapvember #maps #mapporn #mapping #map https://t.co/qZDtcn9ScD",FALSE,0,NA,2016-11-12 23:48:57,FALSE,NA,"797587014199681024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElvenTower",0,FALSE,FALSE,NA,NA
"RT @1shawnster: Aspiring #weatherman starts fire then films from it to get viewers
https://t.co/els7HcQTfK via @MailOnline #malliardreport",FALSE,0,NA,2016-11-12 23:48:52,FALSE,NA,"797586993458933764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisaEtter1",3,TRUE,FALSE,NA,NA
"ちゅんこさんは小早川紗枝に励まされました。
https://t.co/5LyPpNHc3D

つらい",FALSE,0,NA,2016-11-12 23:48:51,FALSE,NA,"797586990736633857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Coral_Forest_",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:48:51,FALSE,NA,"797586990468386816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LukeConover23",6704,TRUE,FALSE,NA,NA
"Checking out ""ASTRONOMY PICTURE OF THE DAY"" on Enchanted Forest: https://t.co/9TPzEHXSKx",FALSE,0,NA,2016-11-12 23:48:43,FALSE,NA,"797586956830081024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnchantdForest",0,FALSE,FALSE,NA,NA
"RT @cartoonnetwork: ""������Come along with me
And the butterflies and bees
We can wander through the forest
And do so as we please������ 

(������: @lindz…",FALSE,0,NA,2016-11-12 23:48:40,FALSE,NA,"797586943655587840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isuel_09",304,TRUE,FALSE,NA,NA
"RT @Haley_Nicole219: i just want it to snow this christmas but it looks like the only white christmas we're gonna get is smoke from the for…",FALSE,0,NA,2016-11-12 23:48:39,FALSE,NA,"797586938152808448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kadenk_",2,TRUE,FALSE,NA,NA
"RT @ESPNinVirginia: Ashley Jennings of @JFHSsports softball chats w/ @EdLaneMedia about her commitment to #UVa https://t.co/3s0rhvDCVo",FALSE,0,NA,2016-11-12 23:48:38,FALSE,NA,"797586934545649664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EdLaneMedia",4,TRUE,FALSE,NA,NA
"RT @BenatarRulz: @AdamHorowitzLA this orphan is in the Enchanted Forest &amp; I pray you reunite him with his father!!!!! https://t.co/TMAdBMPP…",FALSE,0,NA,2016-11-12 23:48:35,FALSE,NA,"797586924076728321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krosendijk",25,TRUE,FALSE,NA,NA
"Girl from frosted forest #Family #Entrepreneur https://t.co/rUZmPkGzKm",FALSE,0,NA,2016-11-12 23:48:32,FALSE,NA,"797586910977949696",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BroadenMind",0,FALSE,FALSE,NA,NA
"RT @BMTHSurabaya: An epic crowd &amp; visuals! Bring Me The Horizon live at Forest National Brussels 12/11/16 ☔☔
������ @livesandlevels https://t.co…",FALSE,0,NA,2016-11-12 23:48:31,FALSE,NA,"797586907815297024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedi_syko",4,TRUE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:48:28,FALSE,NA,"797586894372663301",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Cyprus4Holidays",13,TRUE,FALSE,NA,NA
"������������ @ Forest National - Vorst Nationaal https://t.co/EVwq7XMvH9",FALSE,0,NA,2016-11-12 23:48:27,FALSE,NA,"797586891243556864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","letyourdemonsgo",0,FALSE,FALSE,"4.32601","50.80999"
"Last call for win-my-program contest on #Louisville-Wake Forest game. Need final score and Lamar Jackson total offense tiebreaker.",FALSE,0,NA,2016-11-12 23:48:25,FALSE,NA,"797586879256363008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimSullivan714",0,FALSE,FALSE,NA,NA
"RT @MercedesBenz: Out of the forest and through the woods in a #GLS class we go! 
������ Alen Palander #SixSquared https://t.co/qsdpdFJ5Zd",FALSE,0,NA,2016-11-12 23:48:23,FALSE,NA,"797586873065635841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filhopaulo2012",71,TRUE,FALSE,NA,NA
"@velimovich Forest u ATWA",FALSE,0,"velimovich",2016-11-12 23:48:22,FALSE,"797581745117863936","797586869676638208","1331030678","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SADGIRL1107",0,FALSE,FALSE,NA,NA
"RT @PaintedbyCarol: Deer 2Fawn Cufflinks $20 wildlife Forest jewelry mensgifts PottiTeam https://t.co/BvuRfpErk7  https://t.co/9rthi6m9ta",FALSE,0,NA,2016-11-12 23:48:21,FALSE,NA,"797586865159335936",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","moonlitprints",1,TRUE,FALSE,NA,NA
"I'm at Eddie's Sweet Shop in Forest Hills, NY https://t.co/C4ynNYu1CS",FALSE,0,NA,2016-11-12 23:48:20,FALSE,NA,"797586860331646976",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","stephanielynnj",0,FALSE,FALSE,"-73.847299","40.709917"
"RT @TheGreatDog: 경고 넘어 폭발한 민심 1% 기득권 향한 99%의 분노 https://t.co/d4wCqHkBEY

직접적인 하야로 이어지지 않더라도 국민들의 뜻을 전했다는 것으로도 목적을 다했다고 본다.문제는 08년 광우병촛불집회와…",FALSE,0,NA,2016-11-12 23:48:14,FALSE,NA,"797586835769724928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",9,TRUE,FALSE,NA,NA
"아닌걸..",FALSE,1,NA,2016-11-12 23:48:13,FALSE,NA,"797586831772565504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4_ichi_forest",0,FALSE,FALSE,NA,NA
"RT @MercedesBenz: Out of the forest and through the woods in a #GLS class we go! 
������ Alen Palander #SixSquared https://t.co/qsdpdFJ5Zd",FALSE,0,NA,2016-11-12 23:48:13,FALSE,NA,"797586830048788480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinTorrista9",71,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:48:12,FALSE,NA,"797586827578408961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NasherME",24,TRUE,FALSE,NA,NA
"RT @Muntrelle4Real: What's in my daily rotation this month 
Kanye West: Yeezus
Earl Sweatshirt: Doris
J.Cole: 2014 Forest Hills Drive
Vince…",FALSE,0,NA,2016-11-12 23:48:11,FALSE,NA,"797586823040077824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myrenchl",3,TRUE,FALSE,NA,NA
"Quality evening in the forest tavern, skegby! Can't beat the good old local every now and then! #halfcut #gonnastruggleatfootytomorrow",FALSE,0,NA,2016-11-12 23:48:10,FALSE,NA,"797586819110076420",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","James_Brunt",0,FALSE,FALSE,NA,NA
"RT @Jono_Kenyon: Waltham Forest has seen 50k less cars using the streets. Every borough can get funding. I'm calling on Hackney to be bold…",FALSE,0,NA,2016-11-12 23:48:07,FALSE,NA,"797586804849463296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","richardtheap",32,TRUE,FALSE,NA,NA
"先日公開されたテンダーワールド1.7.10版の池のカーペットはすごいですねー。バイオーム変更でこの淵になります。BIRCH_FOREST。カーペットは171:0を設置。ウマシカさんの仕事はすごいと再認識。水面が揺れてるのをしばらく… https://t.co/f5Yp3h2ukv",FALSE,2,NA,2016-11-12 23:48:07,TRUE,NA,"797586803469365248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pooo____",1,FALSE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:48:04,FALSE,NA,"797586794078470145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savana_herndon",24,TRUE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/pdW4shagEQ Redden State Forest :) Fun in Delaware",FALSE,0,NA,2016-11-12 23:48:03,FALSE,NA,"797586790064525312",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","sonndv",0,FALSE,FALSE,NA,NA
"#forsale #forrent #columbia https://t.co/Bkr2RTyBlW  3800 Forest Drive",FALSE,0,NA,2016-11-12 23:48:01,FALSE,NA,"797586779972866049",NA,"<a href=""https://www.ludala.com"" rel=""nofollow"">Ludala, Inc.</a>","ludalainc",0,FALSE,FALSE,NA,NA
"@celedark1 큭큭, 그래? (쓰담)",FALSE,0,"celedark1",2016-11-12 23:48:00,FALSE,"797586385599201281","797586775371751424","1427074291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4_ichi_forest",0,FALSE,FALSE,NA,NA
"RT @Muntrelle4Real: What's in my daily rotation this month 
Kanye West: Yeezus
Earl Sweatshirt: Doris
J.Cole: 2014 Forest Hills Drive
Vince…",FALSE,0,NA,2016-11-12 23:47:59,FALSE,NA,"797586772448440321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Disqerud",3,TRUE,FALSE,NA,NA
"RT @B_Ubiquitous: Ghost Of Forest
#photography by Nicolas Raspiengeas
#Norway #NorthernLights #fotografia #aurora #space #wx #photo #Aurora…",FALSE,0,NA,2016-11-12 23:47:58,FALSE,NA,"797586766026964996",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rubio1A",44,TRUE,FALSE,NA,NA
"RT @saugasweeterman: the forest got to be the most fucking dumbest movie. who tf goes all the way to japan just to live in a damn forest. i…",FALSE,0,NA,2016-11-12 23:47:56,FALSE,NA,"797586758221369344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fentyxjimin",2,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:47:52,FALSE,NA,"797586744107483137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrendanScone",24,TRUE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:47:50,FALSE,NA,"797586735391797249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcelFriese",13,TRUE,FALSE,NA,NA
"RT @AndreaChalupa: The good news is that Paul Manafort's clients are so corrupt they get otherthrown. Keep fighting, stay vigilant. We can…",FALSE,0,NA,2016-11-12 23:47:48,FALSE,NA,"797586725807783937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_de",109,TRUE,FALSE,NA,NA
"RT @ninjastic75: Вести од собиранките на вмро: Ние онака патриотски си крадевме 5-6 миљарди евра и ондак дојдоа опозицијата и Заев и направ…",FALSE,0,NA,2016-11-12 23:47:46,FALSE,NA,"797586718891397124",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wolf_forest_228",6,TRUE,FALSE,NA,NA
"RT @JTBC_news: 촛불집회 끝난 뒤 광화문…시민들 쓰레기 주우며 정리. 주최측이 준비한 행사는 끝났지만, 1박2일동안 캠프 형식으로 시국에 대한 자유발언 이어갈 예정. 강의 형식으로 시국 분석하는 집회도. https://t.co/E7NQfg…",FALSE,0,NA,2016-11-12 23:47:45,FALSE,NA,"797586713228869633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",676,TRUE,FALSE,NA,NA
"*puts my HOOK in the ground, DRAGS MY BODY IN THE FOREST WITH A BLOOD TRAIL* S-SOMEONE... H-HELP ME...",FALSE,0,NA,2016-11-12 23:47:43,FALSE,NA,"797586705813536768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FastBlue_Hedgie",0,FALSE,FALSE,NA,NA
"RT @Karnythia: A country founded on slavery &amp; genocide that went on to codify racial discrimination into law is definitely going to have ra…",FALSE,0,NA,2016-11-12 23:47:43,FALSE,NA,"797586703330447360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_taurus",143,TRUE,FALSE,NA,NA
"RT @ExploreVSCO: The forest is a magical place ������������ https://t.co/G2B5EyyWtg",FALSE,0,NA,2016-11-12 23:47:36,FALSE,NA,"797586676545683456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bri_Melie",707,TRUE,FALSE,NA,NA
"@521UTSUI ご飯は大事だからねえ～～～。でもあんまり気にはならないよｗ　一番の問題はお金と病院だな～。エキゾチックアニマルは病院でなかなか診れるところが少ないしね…。",FALSE,0,"521UTSUI",2016-11-12 23:47:36,FALSE,"797586183601541120","797586675786317824","3199595588","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Coral_Forest_",0,FALSE,FALSE,NA,NA
"RT @korean770: 靑 ""촛불 민심 살필 것""..오늘 수습책 논의 예정 | 다음 뉴스 https://t.co/p5mnYTANrK",FALSE,0,NA,2016-11-12 23:47:30,FALSE,NA,"797586648867319808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",2,TRUE,FALSE,NA,NA
"RT @TheScaryNature: Kaindy Lake in Tian Shan Mountains, Kazakhstan is a 400 meter long lake with a hidden underwater forest! https://t.co/8…",FALSE,0,NA,2016-11-12 23:47:29,FALSE,NA,"797586644824190976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VinceHouston7",1880,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:47:29,FALSE,NA,"797586643993628672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SkeltonBlaine",24,TRUE,FALSE,NA,NA
"RT @511southwestva: Cleared: Accident: NB on US-221 (Forest Rd) in Bedford Co.6:42PM",FALSE,0,NA,2016-11-12 23:47:22,FALSE,NA,"797586618060251136",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(VA) I-81 Updates</a>","VAI81thm",1,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:47:15,FALSE,NA,"797586587123064833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lincthurm04",24,TRUE,FALSE,NA,NA
"RT @AIEGamingClub: RT + Seguir @AIEGamingClub para entrar en el SORTEO
de estas dagas ""BOREAL FOREST""! El sorteo termina el 20/11/16 https:…",FALSE,0,NA,2016-11-12 23:47:15,FALSE,NA,"797586585214717953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glimmeringsea",887,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:47:13,FALSE,NA,"797586578956816385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cjc502Com",24,TRUE,FALSE,NA,NA
"RT @markhamblin: More than just a book...help safeguard the future for the red squirrel. https://t.co/s2Idzed4PT https://t.co/M72tRcG0VN",FALSE,0,NA,2016-11-12 23:47:11,FALSE,NA,"797586571004444673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaveNclWildlife",21,TRUE,FALSE,NA,NA
"sometimes I'm so happy with myself and then other times I feel like a forest troll &amp; there's no in-between",FALSE,0,NA,2016-11-12 23:47:11,FALSE,NA,"797586570501033985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KourtneyRenae6",0,FALSE,FALSE,NA,NA
"The power of nature #london #stjamespark #wood #forest #lake  #weekend #friends ������������ @ St James's… https://t.co/AFf2BC3wjC",FALSE,0,NA,2016-11-12 23:47:09,FALSE,NA,"797586563924303872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Amirxcle",0,FALSE,FALSE,"-0.13194444","51.50166667"
"RT @TheRetroSeries: I just wanna drag your lifeless body to the forest
And fornicate with it but that's because I'm in love with you",FALSE,0,NA,2016-11-12 23:47:07,FALSE,NA,"797586553019232256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christophuck",1,TRUE,FALSE,NA,NA
"RT @aleazui: what has she seen in the forest.. ✨ ~ for #colour_collective! :^) https://t.co/BYREESsV9X",FALSE,0,NA,2016-11-12 23:47:07,FALSE,NA,"797586552633303040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ickyneezer",34,TRUE,FALSE,NA,NA
"Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,36,NA,2016-11-12 23:47:02,FALSE,NA,"797586534027423744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UofLFootball",24,FALSE,FALSE,NA,NA
"RT @HenleyForestFC: Despite putting up a fight, Forest were on the wrong side of a 3-2 score line. Onward to next week's game in the Birmin…",FALSE,0,NA,2016-11-12 23:47:02,FALSE,NA,"797586533633196034",NA,"<a href=""https://www.twitter.com/JiveBirmingham"" rel=""nofollow"">JiveBirmingham</a>","JiveBirmingham",1,TRUE,FALSE,NA,NA
"RT @davebucknut: @llsethj thanks man OH. She worked a deal in Bogota co. For a donor to get timber rights in amazon rain forest that destro…",FALSE,0,NA,2016-11-12 23:47:00,FALSE,NA,"797586525613502464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joly2u",1,TRUE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:46:53,FALSE,NA,"797586496777764864",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","womancyp",13,TRUE,FALSE,NA,NA
"RT @seoulstorys: UNDER STAND AVENUE สถานี Seoul Forest ทางออก 3 แหล่งช็อปที่เป็นตู้คอนเทรนเนอร์อีกที่ในโซล มีร้านขายของใช้ เสื้อผ้า คาเฟ่&amp;อ…",FALSE,0,NA,2016-11-12 23:46:37,FALSE,NA,"797586426799894529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","gagainnova",7091,TRUE,FALSE,NA,NA
"@forest_jinro ん？",FALSE,0,"forest_jinro",2016-11-12 23:46:32,FALSE,"797503154157797376","797586408852504576","2902273736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gariru1020",0,FALSE,FALSE,NA,NA
"RT @scrimmageplay: Final, Woodberry Forest 34, Episcopal 21. Tigers take 116th edition of The Game in coach Clint Alexander's final game wi…",FALSE,0,NA,2016-11-12 23:46:31,FALSE,NA,"797586401785184256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ParkerStone",6,TRUE,FALSE,NA,NA
"[The One]

Afro Love Forest/Hint https://t.co/cFMXikkFvx",FALSE,0,NA,2016-11-12 23:46:31,FALSE,NA,"797586400757460992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djtaihey",1,FALSE,FALSE,NA,NA
"@4_ichi_forest 물어버릴거에요오오..왕!하고!",FALSE,0,"4_ichi_forest",2016-11-12 23:46:27,FALSE,"797585987488485376","797586385599201281","775539464743510018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celedark1",0,FALSE,FALSE,NA,NA
"RT @NBC29: The #Woodberry Forest football team beat #Episcopal 34-21 in the 116th playing of ""The Game."" https://t.co/punAfvcvL4",FALSE,0,NA,2016-11-12 23:46:24,FALSE,NA,"797586375235305473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ParkerStone",10,TRUE,FALSE,NA,NA
