"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"@CrumsRevenge I'm a wake forest fan for a week now",FALSE,1,"CrumsRevenge",2016-11-13 05:31:13,FALSE,"797672959192297472","797673150016356352","43711263","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VILLECARDS3",0,FALSE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/686409714427629570/j8w_c7GL_normal.jpg"
"Another huge haul of sea cucumber after high drama: In a huge haul, the forest department personnel have seized 428… https://t.co/tGrpef6urS",FALSE,0,NA,2016-11-13 05:31:12,TRUE,NA,"797673146618781696",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewsinTamilNadu",0,FALSE,FALSE,NA,NA,"Tamilnadu, India","en","http://pbs.twimg.com/profile_images/739386315746115584/tm9ZiKFG_normal.jpg"
"うふふ https://t.co/zIUYwQyHxE",FALSE,0,NA,2016-11-13 05:31:04,FALSE,NA,"797673113039212545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","odorya_forest",0,FALSE,FALSE,NA,NA,"SCP Foundation JP Branch","ja","http://pbs.twimg.com/profile_images/794891460218785792/yK1DYMmD_normal.jpg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:31:01,FALSE,NA,"797673100158660608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","byrd0922",59,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/790030678737977344/DFymEwsA_normal.jpg"
"Nottingham Forest goalkeeper Vladimir Stojkovic helps frustrate... (Nottingham Post) https://t.co/9tenjWjmeF",FALSE,2,NA,2016-11-13 05:30:48,FALSE,NA,"797673046014394369",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NottmForestNews",0,FALSE,FALSE,NA,NA,"World Wide Web","en","http://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg"
"@Forest_0402 
フォロー
ありがとうございます！！
フォロバ失礼致しますm(*_ _)m
呼びタメ大歓迎ですので、
気軽に絡んで下さると嬉しいです(*´˘`*)",FALSE,0,"Forest_0402",2016-11-13 05:30:47,FALSE,NA,"797673041253675008","779564482573897730","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmiOCApUAkx0LOS",0,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/751101924808593408/yRVANt2W_normal.jpg"
"RT @PenielShin: #기도 활동 첫방주 끝! 음악 방송 나와줘서 고마워요! 그리고 많은 사랑과 응원해줘서 감사합니다!",FALSE,0,NA,2016-11-13 05:30:37,FALSE,NA,"797672996412399616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forest_rim_",893,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/792282369419911168/H-eR1YSX_normal.jpg"
"@Forest_0402 
タメ呼び大歓迎なので気軽に絡んでくれると嬉しいですヾ(*´∀｀*)ﾉ",FALSE,0,"Forest_0402",2016-11-13 05:30:34,FALSE,"797632495290171392","797672986954186752","779564482573897730","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sakusaku838",0,FALSE,FALSE,NA,NA,"日本","ja","http://pbs.twimg.com/profile_images/769440017303244800/UaU_ptmi_normal.jpg"
"Wake Forest sucks dude. https://t.co/o2hxbkDtBm",FALSE,1,NA,2016-11-13 05:30:34,FALSE,NA,"797672983938691072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capstonekid",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796835786897424384/az5dH80y_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:30:32,FALSE,NA,"797672979417145345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_DUBB52",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/775426613706043393/j1xqWroG_normal.jpg"
"ブログ更新しました。
下を向いて歩こう : 日本道路好団団長が道路を語る https://t.co/hNSqFntgAZ",FALSE,3,NA,2016-11-13 05:30:27,FALSE,NA,"797672958055489536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3HSxshb4kvcPuZj",0,FALSE,FALSE,NA,NA,"日本道路好団四日市事務所","ja","http://pbs.twimg.com/profile_images/789808671479902208/g2a69F-v_normal.jpg"
"2. Got into an altercation with a British guy and he decided I had to die in the middle of the night in a forest.",FALSE,0,"Redding__",2016-11-13 05:30:26,FALSE,"797672473290477568","797672953752260608","514638006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Redding__",0,FALSE,FALSE,NA,NA,"Bubble Bliss","en","http://pbs.twimg.com/profile_images/778593246532476928/tw4bfpXV_normal.jpg"
"RT @PenielShin: First week of #IllBeYourMan promotions done! Thanks for coming out to the music broadcast stations! And thanks for all the…",FALSE,0,NA,2016-11-13 05:30:23,FALSE,NA,"797672938572914689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forest_rim_",620,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/792282369419911168/H-eR1YSX_normal.jpg"
"➢➣➤▁▂▃▅▆▇▉ Best Real Massage ☚ ☛ (Grand Opening) ▇▆▅▃▂▁ https://t.co/qLv9osKAHq ph 817-757-5175 #Massage 9:00 - 21:… https://t.co/ECBKmmj7Vk",FALSE,0,NA,2016-11-13 05:30:23,TRUE,NA,"797672938539544576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","massage_forest",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/705660600685211648/YnGdI741_normal.jpg"
"Forest Spirit Studios T-Shirt - https://t.co/uQwOgoPcWp Totoro T-Shirt from @theAndrewKwan for just $11! https://t.co/HosPdn0LE1",FALSE,0,NA,2016-11-13 05:30:21,FALSE,NA,"797672930855518208",NA,"<a href=""http://www.theshirtlist.com/"" rel=""nofollow"">The Shirt List</a>","theshirtlist",0,FALSE,FALSE,NA,NA,"Okinawa, Japan","en","http://pbs.twimg.com/profile_images/3254269964/965fd056a3a5c709258e48ffa6fe4bcd_normal.png"
"Forest Spirit Studios T-Shirt - https://t.co/kBbxqmCBj3 Totoro T-Shirt from @teefury for just $11! https://t.co/fILtH3cwit",FALSE,0,NA,2016-11-13 05:30:20,FALSE,NA,"797672925495169024",NA,"<a href=""http://www.theshirtlist.com/"" rel=""nofollow"">The Shirt List FT</a>","FictionalTees",0,FALSE,FALSE,NA,NA,"Deep Space","en","http://pbs.twimg.com/profile_images/1607160748/twitter_normal.png"
"You would never catch my ass in a forest lmao. I'm home 24/7 https://t.co/0DXIDYYlBZ",FALSE,1,NA,2016-11-13 05:30:20,FALSE,NA,"797672925251960832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biebersunify",0,FALSE,FALSE,NA,NA,"nyc, what the fuck's up?","en","http://pbs.twimg.com/profile_images/797629143160590336/lr7_B094_normal.jpg"
"RT @ashleyyoungg_: PSA: found 2 dogs in Bridgewater Forest. Male German Shepard and a Female Husky mix (blue eyes). Please RT to find their…",FALSE,0,NA,2016-11-13 05:30:18,FALSE,NA,"797672919794995200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iris_zaslavsky",40,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/759639330327408641/Wq39yM5f_normal.jpg"
"'너도 너의 전부를 이해할 수 있는 단 하나의 청중을 바라니?' / p.413. 아나토제 바옐",FALSE,0,NA,2016-11-13 05:30:17,FALSE,NA,"797672912551481349",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","The_Ice_Forest",0,FALSE,FALSE,NA,NA,"음악의 도시, 에단","ko","http://pbs.twimg.com/profile_images/378800000208511224/112226a1c6c2d143fff5c25d8c6a5367_normal.jpeg"
"RT @WWF: How can responsible forest management help governments realize their #climate targets? https://t.co/sWi6u9AFbt https://t.co/KacGRR…",FALSE,0,NA,2016-11-13 05:30:14,FALSE,NA,"797672901604306944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","body_electric11",109,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/787787795691474944/dY8lugD0_normal.jpg"
"SHADOWSになったとたんセキュリティマンがめちゃくちゃ出てきた最後のforest大泣き",FALSE,0,NA,2016-11-13 05:30:14,FALSE,NA,"797672901130338304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","00_Rts",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/794878977303191552/-66Sn3bI_normal.jpg"
"남은 악의P 앨범:악의 딸~요염한 제미니~,prelude of forest,악식녀 콘치타(개),악덕의 저지먼트~a court of greed~,EVILS COURT,악의 사중주,원죄물어1,2막,7개의 죄와 벌 통상판입니다! #galen_bot_36",FALSE,0,NA,2016-11-13 05:30:12,FALSE,NA,"797672893509271552",NA,"<a href=""https://www.cub.so"" rel=""nofollow"">Cubi.so</a>","nelagalen",0,FALSE,FALSE,NA,NA,"소비월드","ko","http://pbs.twimg.com/profile_images/797652062460751873/YHJEDtHe_normal.jpg"
"Fine luxurious  quality soft furnishings for your home   #homedecor  #homeliving  07; https://t.co/9bQJCqXa3o",FALSE,0,NA,2016-11-13 05:30:11,FALSE,NA,"797672891143909388",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","crochetragrug",0,FALSE,FALSE,NA,NA,"Austria","de","http://pbs.twimg.com/profile_images/773877824927260676/JjEML9nj_normal.jpg"
"Fine luxurious  quality soft furnishings for your home   #homedecor  #homeliving  07; https://t.co/G1u3kbwWKD",FALSE,0,NA,2016-11-13 05:30:11,FALSE,NA,"797672891034832896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sabine_promote",1,FALSE,FALSE,NA,NA,"Österreich","de","http://pbs.twimg.com/profile_images/614894447512428544/58vZs9pY_normal.png"
"@WhiteFugitive + there was any place he could hide in that forest. No caves or no big rocks that could serve as a temporary hideout. +",FALSE,0,"WhiteFugitive",2016-11-13 05:30:09,FALSE,"797649012912365568","797672881157074944","634295443","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WanderingNoble",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/793773240665595904/vyR0-Lo6_normal.jpg"
"#6 Louisville rallies to beat Wake Forest 37-12! Louisville sure to move up in the polls after today!",FALSE,0,NA,2016-11-13 05:30:08,FALSE,NA,"797672878355451904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TReese82",0,FALSE,FALSE,NA,NA,"Goodlettsville ,TN","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png"
"RT @Super70sSports: ""Remember, only you -"" ""Rickey don't listen to no talking bears. If Rickey want to start a forest fire, Rickey gonna st…",FALSE,0,NA,2016-11-13 05:30:08,FALSE,NA,"797672874823786496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Timgreene87",116,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/480478878511534080/pF8FaRfj_normal.jpeg"
"RT @TheEmpressKiss: 'Forest Sparkle Party' https://t.co/olnVCdp7yM

Feminine landscape artwork #etsyclub #etsy #homedecor #contemporaryart…",FALSE,0,NA,2016-11-13 05:30:04,FALSE,NA,"797672858398969858",NA,"<a href=""https://copromote.com/"" rel=""nofollow"">CoPromote</a>","Lyra002",9,TRUE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/487412877054062593/XUucFSiX_normal.jpeg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:30:02,FALSE,NA,"797672850903572482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willpower36",59,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/745453148932759553/NVL1wXuk_normal.jpg"
"RT @CajitaJav: Taimanin Asagi ANOTHER STORY ~ Slave Whore-of Crash Taimanin ~ Kaho Shibuya Wakaba Onoe Forest Halla completo aqui: https://…",FALSE,0,NA,2016-11-13 05:29:59,FALSE,NA,"797672840279523332",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daniel60168534",88,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"ｻﾞｻﾞﾎﾞー",FALSE,0,NA,2016-11-13 05:29:56,FALSE,NA,"797672825054109696",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Forest__bot",1,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/3479610879/deaebfeaf7cc6585972fa9d44de58d5a_normal.jpeg"
"@Rinnyrinrinrin I'm currently on a stream with forest and other people. If you wanna watch  you can.",FALSE,1,"Rinnyrinrinrin",2016-11-13 05:29:52,FALSE,"797671367437074432","797672810361585664","3087209795","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrystalE_Hero",0,FALSE,FALSE,NA,NA,"Boyertown, PA","en","http://pbs.twimg.com/profile_images/796815811029725184/ohP0hkhg_normal.jpg"
"Forest #drawing #pentel #marker #art https://t.co/3KDo8Wqaif",FALSE,0,NA,2016-11-13 05:29:48,FALSE,NA,"797672794297339905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordofoverstock",0,FALSE,FALSE,NA,NA,"Germantown, MD","en","http://pbs.twimg.com/profile_images/378800000507811376/d6eb2e05cffc60245fcc291913ec6727_normal.jpeg"
"@Benign_ichi 나ㅏ도 반갑당ㅇ께요!!!잘부탁드림다ㅏ형아!!",FALSE,0,"Benign_ichi",2016-11-13 05:29:47,FALSE,"797465516201783299","797672790153248768","797383817262530560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5_jushi_forest",0,FALSE,FALSE,NA,NA,"숲 속의 어딘가","ko","http://pbs.twimg.com/profile_images/793109087143596032/DdmgdsRg_normal.jpg"
"Louisville DB Taunting Wake Forest Receiver https://t.co/IQFC7pxbFe",FALSE,0,NA,2016-11-13 05:29:41,FALSE,NA,"797672764597501952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gorblok",0,FALSE,FALSE,NA,NA,"Atlantis ","en","http://pbs.twimg.com/profile_images/487656885554655234/udG7Whpx_normal.jpeg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:29:36,FALSE,NA,"797672742770216960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nic408",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/791116348776591360/_zbXEnaE_normal.jpg"
"I'm sitting here trying to enjoy Forest Gump. ������",FALSE,0,NA,2016-11-13 05:29:35,FALSE,NA,"797672738215301120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virtuosotbone",0,FALSE,FALSE,NA,NA,"Practice Room","en","http://pbs.twimg.com/profile_images/795891296464498688/e3427nnp_normal.jpg"
"RT @purifiedxo: forest lush https://t.co/x8eh1QrV5d",FALSE,0,NA,2016-11-13 05:29:22,FALSE,NA,"797672682582118400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_isabelle_maire",339,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/759945664352616448/i0e-J00x_normal.jpg"
"おかやまマラソン倒した https://t.co/BFgTAbdDxk",FALSE,0,NA,2016-11-13 05:29:19,FALSE,NA,"797672670858854401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forest_eight",0,FALSE,FALSE,NA,NA,"twitterカーストの最下層","ja","http://pbs.twimg.com/profile_images/678698549685542912/x02JpzQF_normal.jpg"
"@JHBWater what is the status of Forest Hill tower?",FALSE,0,"JHBWater",2016-11-13 05:29:11,FALSE,"797506661221068804","797672639120764929","244959564","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jhb_newbe",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2260859228/IMG_0797_normal.jpg"
"@5_jushi_forest 안녕히주무셨어오 !!! ( 꺼리붕붕붕붕 )",FALSE,0,"5_jushi_forest",2016-11-13 05:29:11,FALSE,"797672317929197569","797672637841305600","775541934995574784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shitaisang_s",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/792866168830775296/C---Xfw7_normal.jpg"
"RT @djones8301: Klein Forest was led by Cedrick Alley 24p 5r, Durey Cadwell 17p, Taj Simmons 11p, and Ken Morris and Reggie Miller 10p #Sea…",FALSE,0,NA,2016-11-13 05:29:10,FALSE,NA,"797672634297307136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Justaballer_",15,TRUE,FALSE,NA,NA,"The Lab ","en","http://pbs.twimg.com/profile_images/758604984967503872/7hWhuObP_normal.jpg"
"I'm really excited to meet chad and ophelia and forest and cliff bc they suck",FALSE,0,NA,2016-11-13 05:29:09,FALSE,NA,"797672630509768704",NA,"<a href=""http://google.com"" rel=""nofollow"">killyourwifebot</a>","ILLKILLYOURWIFE",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796417628096995329/AmNhnEVs_normal.jpg"
"RT @CHEDDADACONNECT: On the way to North Forest High School with @AngeloDorsey",FALSE,0,NA,2016-11-13 05:29:05,FALSE,NA,"797672612734390272",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","howtotw20866404",42,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png"
"RT @yikim1952: 전태일 열사 가신 지 46년… 전순옥 의원이 사진을 보내오셨습니다. https://t.co/2fM468I4o2",FALSE,0,NA,2016-11-13 05:29:02,FALSE,NA,"797672598280622080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",505,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"RT @winterflower95: 금세기 최대데모라뇨. 
다음주에 수능끝나요ㅋ https://t.co/wY5qbcaTTX",FALSE,0,NA,2016-11-13 05:29:00,FALSE,NA,"797672590496047104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peace_forest",2304,TRUE,FALSE,NA,NA,"서울","ko","http://pbs.twimg.com/profile_images/3406895551/7d2ad837751afd2fe643503508d68c61_normal.jpeg"
"RT @rsarhitekti: #weekend   in #forest  with #snow_skis #greatday #winter #Latvia https://t.co/E0qnMDgYLE",FALSE,0,NA,2016-11-13 05:28:59,FALSE,NA,"797672588717588480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solhme",1,TRUE,FALSE,NA,NA,"PHOENIX/ ARIZONA         ","en","http://pbs.twimg.com/profile_images/781800516108050436/pg87_xac_normal.jpg"
"RT @TsuyoshiWood: 【漫画日記】行けって
https://t.co/pq9vSzNvqI https://t.co/GtAjb3izZd",FALSE,0,NA,2016-11-13 05:28:55,FALSE,NA,"797672570195578880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_forest",8985,TRUE,FALSE,NA,NA,"東京カントリー地方","ja","http://pbs.twimg.com/profile_images/790239426857218048/PkvgyPQz_normal.jpg"
"RT @MIKIGAKKI_WIND: &lt;Wind Forest info&gt; ビュッフェ・クランポンクラリネットフェア開催中！
本日は東京交響楽団首席クラリネット奏者 エマニュエル・ヌヴーさんが来店。R13などクランポンの選定会は16時半からスタート！
エマニュエルさんがクラリ…",FALSE,0,NA,2016-11-13 05:28:48,FALSE,NA,"797672539573002240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clarinet1221Eri",4,TRUE,FALSE,NA,NA,"pioneer  clarinet","ja","http://pbs.twimg.com/profile_images/786182136311144449/sfX-39Vy_normal.jpg"
"RT @lim7467: ""각하, 하야 해야겠습니다.""
-왜요? 요즘 무슨 일 있어요?
""... ..."" https://t.co/2PvoWoLOWl",FALSE,0,NA,2016-11-13 05:28:46,FALSE,NA,"797672532828508160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peace_forest",497,TRUE,FALSE,NA,NA,"서울","ko","http://pbs.twimg.com/profile_images/3406895551/7d2ad837751afd2fe643503508d68c61_normal.jpeg"
"Having fun ������
.
.
#bali #trip #monkey #forest #monkeyforest #ubud #fujifilm #fujifilm_id… https://t.co/Lluf4WbLic",FALSE,0,NA,2016-11-13 05:28:45,FALSE,NA,"797672528101703680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hendrisupomo",0,FALSE,FALSE,"115.25942544","-8.51786849","Twitt world","en","http://pbs.twimg.com/profile_images/378800000370288391/f68d1771220db6065c8098347373edd9_normal.png"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:28:41,FALSE,NA,"797672511886491648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flubby",59,TRUE,FALSE,NA,NA,"502","en","http://pbs.twimg.com/profile_images/688759058673709056/R8CqgDM4_normal.png"
"Me ha gustado un vídeo de @YouTube (https://t.co/Ooz2zVRiOm - ABRIENDO LA PUERTA y continuando el castillo - THE FOREST | Gameplay",FALSE,0,NA,2016-11-13 05:28:38,FALSE,NA,"797672497470734336",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Kaito_33",0,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/649803543226945537/CVh5pPXI_normal.jpg"
"RT @actormoon: 광화문에서 촛불 든 문재인, 30년 전 6월 항쟁 때는 | 다음 뉴스 https://t.co/h9X77WDQ3x",FALSE,0,NA,2016-11-13 05:28:37,FALSE,NA,"797672493754388480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peace_forest",209,TRUE,FALSE,NA,NA,"서울","ko","http://pbs.twimg.com/profile_images/3406895551/7d2ad837751afd2fe643503508d68c61_normal.jpeg"
"@ELVERBUGO 혹시라도 클릭 못해서 거북이가 따라온다 싶으면 계속 주변 빙빙 돌다보면 범위공격 하려고 멈출때 있음. 그때 잽싸게 남은 알 캐면 됨 녹색으로 찍은 몹들은 너랑 눈 마주치면 따라 올텐데 시선 안닿는 쪽으로 해서 가면 괜찮음",FALSE,1,"forest_bear_",2016-11-13 05:28:36,FALSE,"797672161255137281","797672492345102336","749772610909589504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_bear_",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/752514196684705792/pYWAqPqA_normal.jpg"
"RT @Jaemyung_Lee: 감사합니다 
그런데 대선 전에 당내 경선이 더 문제지요^^ https://t.co/cuO2ueOnJZ",FALSE,0,NA,2016-11-13 05:28:26,FALSE,NA,"797672449043087360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",88,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:28:24,FALSE,NA,"797672439518031872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChandlerBallard",59,TRUE,FALSE,NA,NA,"502","en","http://pbs.twimg.com/profile_images/751182821566275585/vZ-Y5z0X_normal.jpg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:28:17,FALSE,NA,"797672410338250756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t0m_4_cards",59,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/420704828432457728/O8txG84Q_normal.jpeg"
"RT @nabiwahighhill: 요미우리 홈피에 이 촛불시위사진이 일본국민들이 제일 많이 방문한 사진이란다. https://t.co/JISVi25Sez",FALSE,0,NA,2016-11-13 05:28:16,FALSE,NA,"797672406944858112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",38,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"‘Miller Lite UofL Wake Forest Post Game Show w/ @MarkEnnis &amp; @AdamFroman_XOS on @939theville’ https://t.co/BBsKeAeyKn",FALSE,0,NA,2016-11-13 05:28:14,FALSE,NA,"797672399172935680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoshWDRB",0,FALSE,FALSE,NA,NA,"Louisville","en","http://pbs.twimg.com/profile_images/787818449158283265/sm9elbVO_normal.jpg"
"Forest fires force hundreds to evacuate in #Appalachia https://t.co/VxXgdV6MYT https://t.co/136WfpiPBH",FALSE,0,NA,2016-11-13 05:28:10,FALSE,NA,"797672382026711040",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","KittsNews",0,FALSE,FALSE,NA,NA,"United Kingdom","en","http://pbs.twimg.com/profile_images/793753894320996354/8p1Pn2FJ_normal.jpg"
"RT @UofLFootball: ������TOUCHDOWN������ Malik Williams trots in from 2-yards out for his first touchdown of the game. #UofL leads Wake Forest 44-12 i…",FALSE,0,NA,2016-11-13 05:28:10,FALSE,NA,"797672382018228229",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sharp17",44,TRUE,FALSE,NA,NA,"#ECU19","en","http://pbs.twimg.com/profile_images/768924231824531458/btzqytJY_normal.jpg"
"Boost your sales with AUTOMATED WEB TRAFFIC https://t.co/9Uigpl5jPa #blogger #marketing Forest fires force hundreds to evacuate in…",FALSE,0,NA,2016-11-13 05:28:07,FALSE,NA,"797672367224799232",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Newbie_Bloggers",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/1240020660/116453378_Facebook-Money1_normal.jpg"
"手のひらの上にちょこんと乗る龍田揚げを咲かせに行こう
https://t.co/HVfsDhNAIp",FALSE,0,NA,2016-11-13 05:28:06,FALSE,NA,"797672363332505600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Coral_Forest_",0,FALSE,FALSE,NA,NA,"京都駅の街灯","ja","http://pbs.twimg.com/profile_images/790183624922411009/HFv376W5_normal.jpg"
